ind_id,ind_definition,reportyear,family_type,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,fam_lt_lw,families,pct_lt_lw,LL_95CI,UL_95CI,se,rse,family_type_decile,CA_RR,livingwage,version
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CA,6.0,California,,,,,2526.3216,9509.0,26.567689557261545,,,,,,1.0639929499606495,22.15,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CA,6.0,California,,,,,81485.736,452847.0,17.99409866908691,,,,,,0.7206345167328206,22.15,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CA,6.0,California,,,,,20381.8464,100319.0,20.317035058164453,,,,,,0.8136643579562557,22.15,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CA,6.0,California,,,,,490639.6064,1156849.0,42.41172412302729,,,,,,1.698520880610153,22.15,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CA,6.0,California,,,,,2143.6816,10732.0,19.97467014535967,,,,,,0.7999531975351336,22.15,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CA,6.0,California,,,,,137192.0032,1198487.0,11.447099818354308,,,,,,0.45843781326840477,22.15,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CA,6.0,California,,,,,7176.3312,41009.0,17.49940549635446,,,,,,0.7008228561423674,22.15,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CA,6.0,California,,,,,2041.0896,8192.0,24.91564453125,,,,,,0.9978312215609962,22.15,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CA,6.0,California,,,,,743586.616,2977944.0,24.96979849184538,,,,,,1.0,22.15,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6001.0,Alameda,Alameda,6001.0,Bay Area,1.0,71.0,320.0,22.1875,,,,,,0.8885734503322474,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6001.0,Alameda,Alameda,6001.0,Bay Area,1.0,5734.859520000001,41863.0,13.699112629290784,,,,,,0.5486272800224892,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6001.0,Alameda,Alameda,6001.0,Bay Area,1.0,1148.7612800000002,6431.0,17.86287171512984,,,,,,0.7153790897016444,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6001.0,Alameda,Alameda,6001.0,Bay Area,1.0,9280.708480000001,25776.0,36.00523153320919,,,,,,1.441951225396062,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6001.0,Alameda,Alameda,6001.0,Bay Area,1.0,117.96544000000003,1046.0,11.277766730401533,,,,,,0.45165629726986456,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CO,6001.0,Alameda,Alameda,6001.0,Bay Area,1.0,3024.6390400000005,41821.0,7.232345089787429,,,,,,0.289643710667083,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CO,6001.0,Alameda,Alameda,6001.0,Bay Area,1.0,336.7296,2445.0,13.772171779141104,,,,,,0.5515531806810059,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CO,6001.0,Alameda,Alameda,6001.0,Bay Area,1.0,88.0,398.0,22.110552763819097,,,,,,0.8854918381115469,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CO,6001.0,Alameda,Alameda,6001.0,Bay Area,1.0,19802.663360000002,120100.0,16.488479067443798,,,,,,0.6603368894958681,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6003.0,Alpine,Alpine,6003.0,Central/Southeast Sierra,3.0,,,,,,,,,,19.28,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6003.0,Alpine,Alpine,6003.0,Central/Southeast Sierra,3.0,,,,,,,,,,19.28,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6003.0,Alpine,Alpine,6003.0,Central/Southeast Sierra,3.0,,,,,,,,,,19.28,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6003.0,Alpine,Alpine,6003.0,Central/Southeast Sierra,3.0,,,,,,,,,,19.28,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6003.0,Alpine,Alpine,6003.0,Central/Southeast Sierra,3.0,,,,,,,,,,19.28,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CO,6003.0,Alpine,Alpine,6003.0,Central/Southeast Sierra,3.0,0.0,58.0,0.0,,,,,,0.0,19.28,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CO,6003.0,Alpine,Alpine,6003.0,Central/Southeast Sierra,3.0,,,,,,,,,,19.28,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CO,6003.0,Alpine,Alpine,6003.0,Central/Southeast Sierra,3.0,,,,,,,,,,19.28,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CO,6003.0,Alpine,Alpine,6003.0,Central/Southeast Sierra,3.0,3.0,66.0,4.545454545454546,,,,,,0.18203809481838618,19.28,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6005.0,Amador,Amador,6005.0,Central/Southeast Sierra,3.0,,,,,,,,,,20.36,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6005.0,Amador,Amador,6005.0,Central/Southeast Sierra,3.0,,,,,,,,,,20.36,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6005.0,Amador,Amador,6005.0,Central/Southeast Sierra,3.0,0.0,0.0,,,,,,,,20.36,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6005.0,Amador,Amador,6005.0,Central/Southeast Sierra,3.0,43.97183999999997,188.0,23.389276595744665,,,,,,0.9367026571473182,20.36,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6005.0,Amador,Amador,6005.0,Central/Southeast Sierra,3.0,,,,,,,,,,20.36,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CO,6005.0,Amador,Amador,6005.0,Central/Southeast Sierra,3.0,289.7804799999999,2054.0,14.108105160662118,,,,,,0.5650067686877622,20.36,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CO,6005.0,Amador,Amador,6005.0,Central/Southeast Sierra,3.0,0.0,18.0,0.0,,,,,,0.0,20.36,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CO,6005.0,Amador,Amador,6005.0,Central/Southeast Sierra,3.0,,,,,,,,,,20.36,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CO,6005.0,Amador,Amador,6005.0,Central/Southeast Sierra,3.0,363.7523199999999,2303.0,15.794716456795479,,,,,,0.6325528202381652,20.36,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6007.0,Butte,Butte,6007.0,Butte,2.0,34.0,94.0,36.170212765957444,,,,,,1.4485584566399239,18.8,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6007.0,Butte,Butte,6007.0,Butte,2.0,298.8432,731.0,40.88142270861834,,,,,,1.637234786735238,18.8,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6007.0,Butte,Butte,6007.0,Butte,2.0,31.0,94.0,32.97872340425532,,,,,,1.3207444751716955,18.8,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6007.0,Butte,Butte,6007.0,Butte,2.0,881.7968,2212.0,39.86423146473779,,,,,,1.596497924392807,18.8,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6007.0,Butte,Butte,6007.0,Butte,2.0,13.8208,29.0,47.65793103448276,,,,,,1.9086229730707218,18.8,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CO,6007.0,Butte,Butte,6007.0,Butte,2.0,1611.4656,10599.0,15.20393999433909,,,,,,0.6088931794665616,18.8,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CO,6007.0,Butte,Butte,6007.0,Butte,2.0,61.3872,326.0,18.83042944785276,,,,,,0.7541282102858134,18.8,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CO,6007.0,Butte,Butte,6007.0,Butte,2.0,,,,,,,,,,18.8,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CO,6007.0,Butte,Butte,6007.0,Butte,2.0,2935.3136,14088.0,20.83555934128336,,,,,,0.8344304159317835,18.8,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6009.0,Calaveras,Calaveras,6009.0,Central/Southeast Sierra,3.0,,,,,,,,,,18.79,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6009.0,Calaveras,Calaveras,6009.0,Central/Southeast Sierra,3.0,,,,,,,,,,18.79,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6009.0,Calaveras,Calaveras,6009.0,Central/Southeast Sierra,3.0,,,,,,,,,,18.79,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6009.0,Calaveras,Calaveras,6009.0,Central/Southeast Sierra,3.0,66.46527999999996,288.0,23.07822222222221,,,,,,0.9242454331283081,18.79,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6009.0,Calaveras,Calaveras,6009.0,Central/Southeast Sierra,3.0,,,,,,,,,,18.79,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CO,6009.0,Calaveras,Calaveras,6009.0,Central/Southeast Sierra,3.0,272.03231999999997,2547.0,10.680499411071848,,,,,,0.42773670819009124,18.79,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CO,6009.0,Calaveras,Calaveras,6009.0,Central/Southeast Sierra,3.0,16.0,49.0,32.6530612244898,,,,,,1.3077022321647334,18.79,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CO,6009.0,Calaveras,Calaveras,6009.0,Central/Southeast Sierra,3.0,,,,,,,,,,18.79,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CO,6009.0,Calaveras,Calaveras,6009.0,Central/Southeast Sierra,3.0,366.4975999999999,3027.0,12.107618103733067,,,,,,0.4848905011262772,18.79,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6011.0,Colusa,Colusa,6011.0,Northern Sacramento Valley,7.0,,,,,,,,,,18.72,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6011.0,Colusa,Colusa,6011.0,Northern Sacramento Valley,7.0,,,,,,,,,,18.72,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6011.0,Colusa,Colusa,6011.0,Northern Sacramento Valley,7.0,,,,,,,,,,18.72,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6011.0,Colusa,Colusa,6011.0,Northern Sacramento Valley,7.0,460.92575999999997,929.0,49.61525941872981,,,,,,1.9870108056712243,18.72,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6011.0,Colusa,Colusa,6011.0,Northern Sacramento Valley,7.0,,,,,,,,,,18.72,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CO,6011.0,Colusa,Colusa,6011.0,Northern Sacramento Valley,7.0,48.0,658.0,7.2948328267477205,,,,,,0.2921462433559511,18.72,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CO,6011.0,Colusa,Colusa,6011.0,Northern Sacramento Valley,7.0,,,,,,,,,,18.72,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CO,6011.0,Colusa,Colusa,6011.0,Northern Sacramento Valley,7.0,,,,,,,,,,18.72,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CO,6011.0,Colusa,Colusa,6011.0,Northern Sacramento Valley,7.0,512.92576,1609.0,31.878543194530764,,,,,,1.2766840391179624,18.72,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6013.0,Contra Costa,Contra Costa,6013.0,Bay Area,1.0,0.0,205.0,0.0,,,,,,0.0,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6013.0,Contra Costa,Contra Costa,6013.0,Bay Area,1.0,1862.62912,16588.0,11.228774535809018,,,,,,0.4496942392016541,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6013.0,Contra Costa,Contra Costa,6013.0,Bay Area,1.0,668.7484800000001,4696.0,14.240810902896083,,,,,,0.570321418795063,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6013.0,Contra Costa,Contra Costa,6013.0,Bay Area,1.0,8109.328320000001,23615.0,34.33973457548169,,,,,,1.375250768911745,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6013.0,Contra Costa,Contra Costa,6013.0,Bay Area,1.0,83.03776000000002,346.0,23.999352601156076,,,,,,0.9611352133656091,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CO,6013.0,Contra Costa,Contra Costa,6013.0,Bay Area,1.0,2746.6137600000006,46580.0,5.896551653069989,,,,,,0.2361473463630746,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CO,6013.0,Contra Costa,Contra Costa,6013.0,Bay Area,1.0,112.23904000000005,1743.0,6.439417096959268,,,,,,0.2578882284157098,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CO,6013.0,Contra Costa,Contra Costa,6013.0,Bay Area,1.0,66.0,311.0,21.221864951768488,,,,,,0.849901330148864,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CO,6013.0,Contra Costa,Contra Costa,6013.0,Bay Area,1.0,13648.596480000002,94084.0,14.50681994813146,,,,,,0.5809746503508664,22.64,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6015.0,Del Norte,Del Norte,6015.0,North Coast,5.0,0.0,12.0,0.0,,,,,,0.0,18.63,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6015.0,Del Norte,Del Norte,6015.0,North Coast,5.0,7.0,32.0,21.875,,,,,,0.8760583313134834,18.63,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6015.0,Del Norte,Del Norte,6015.0,North Coast,5.0,0.0,0.0,,,,,,,,18.63,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6015.0,Del Norte,Del Norte,6015.0,North Coast,5.0,93.75072,310.0,30.242167741935486,,,,,,1.2111498517623982,18.63,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6015.0,Del Norte,Del Norte,6015.0,North Coast,5.0,,,,,,,,,,18.63,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CO,6015.0,Del Norte,Del Norte,6015.0,North Coast,5.0,214.00224,1008.0,21.23038095238095,,,,,,0.8502423821847963,18.63,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CO,6015.0,Del Norte,Del Norte,6015.0,North Coast,5.0,24.0,69.0,34.78260869565217,,,,,,1.3929871603493897,18.63,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CO,6015.0,Del Norte,Del Norte,6015.0,North Coast,5.0,,,,,,,,,,18.63,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CO,6015.0,Del Norte,Del Norte,6015.0,North Coast,5.0,339.50304,1436.0,23.642272980501392,,,,,,0.94683475272027,18.63,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6017.0,El Dorado,El Dorado,6017.0,Sacramento Area,8.0,0.0,112.0,0.0,,,,,,0.0,20.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6017.0,El Dorado,El Dorado,6017.0,Sacramento Area,8.0,38.29792000000001,780.0,4.909989743589745,,,,,,0.19663713927019658,20.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6017.0,El Dorado,El Dorado,6017.0,Sacramento Area,8.0,,,,,,,,,,20.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6017.0,El Dorado,El Dorado,6017.0,Sacramento Area,8.0,515.2771200000002,1933.0,26.65686083807554,,,,,,1.0675641153764666,20.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6017.0,El Dorado,El Dorado,6017.0,Sacramento Area,8.0,,,,,,,,,,20.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CO,6017.0,El Dorado,El Dorado,6017.0,Sacramento Area,8.0,907.0390400000001,12672.0,7.157820707070708,,,,,,0.286659129804684,20.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CO,6017.0,El Dorado,El Dorado,6017.0,Sacramento Area,8.0,36.0,198.0,18.181818181818183,,,,,,0.7281523792735447,20.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CO,6017.0,El Dorado,El Dorado,6017.0,Sacramento Area,8.0,,,,,,,,,,20.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CO,6017.0,El Dorado,El Dorado,6017.0,Sacramento Area,8.0,1509.8985600000003,15877.0,9.50997392454494,,,,,,0.3808590576992722,20.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6019.0,Fresno,Fresno,6019.0,San Joaquin Valley,10.0,21.150720000000014,149.0,14.195114093959742,,,,,,0.5684913355866917,18.71,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6019.0,Fresno,Fresno,6019.0,San Joaquin Valley,10.0,2433.0080000000003,7810.0,31.152471190781053,,,,,,1.247606030979978,18.71,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6019.0,Fresno,Fresno,6019.0,San Joaquin Valley,10.0,469.8211200000001,1890.0,24.858260317460324,,,,,,0.9955330767117931,18.71,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6019.0,Fresno,Fresno,6019.0,San Joaquin Valley,10.0,15710.398400000002,36122.0,43.49260395326948,,,,,,1.741808367715633,18.71,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6019.0,Fresno,Fresno,6019.0,San Joaquin Valley,10.0,19.0,148.0,12.837837837837839,,,,,,0.5141346191492259,18.71,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CO,6019.0,Fresno,Fresno,6019.0,San Joaquin Valley,10.0,3062.3174400000003,25010.0,12.244372011195523,,,,,,0.49036727369643296,18.71,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CO,6019.0,Fresno,Fresno,6019.0,San Joaquin Valley,10.0,154.83360000000002,960.0,16.128500000000003,,,,,,0.6459203107012352,18.71,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CO,6019.0,Fresno,Fresno,6019.0,San Joaquin Valley,10.0,68.25120000000003,237.0,28.797974683544314,,,,,,1.1533122581245154,18.71,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CO,6019.0,Fresno,Fresno,6019.0,San Joaquin Valley,10.0,21938.78048,72326.0,30.333186516605373,,,,,,1.2147950063157924,18.71,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6021.0,Glenn,Glenn,6021.0,Northern Sacramento Valley,7.0,2.0,26.0,7.6923076923076925,,,,,,0.308064468154192,18.02,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6021.0,Glenn,Glenn,6021.0,Northern Sacramento Valley,7.0,,,,,,,,,,18.02,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6021.0,Glenn,Glenn,6021.0,Northern Sacramento Valley,7.0,,,,,,,,,,18.02,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6021.0,Glenn,Glenn,6021.0,Northern Sacramento Valley,7.0,451.51424,1084.0,41.65260516605166,,,,,,1.6681193955031128,18.02,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6021.0,Glenn,Glenn,6021.0,Northern Sacramento Valley,7.0,,,,,,,,,,18.02,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,6.0,White,CO,6021.0,Glenn,Glenn,6021.0,Northern Sacramento Valley,7.0,300.42271999999997,1312.0,22.898073170731706,,,,,,0.9170307553026406,18.02,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,7.0,Multiple,CO,6021.0,Glenn,Glenn,6021.0,Northern Sacramento Valley,7.0,,,,,,,,,,18.02,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,8.0,Other,CO,6021.0,Glenn,Glenn,6021.0,Northern Sacramento Valley,7.0,,,,,,,,,,18.02,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,9.0,Total,CO,6021.0,Glenn,Glenn,6021.0,Northern Sacramento Valley,7.0,780.93696,2491.0,31.35033962264151,,,,,,1.2555303412993053,18.02,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,1.0,AIAN,CO,6023.0,Humboldt,Humboldt,6023.0,North Coast,5.0,185.36800000000002,500.0,37.073600000000006,,,,,,1.484737652652963,19.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,2.0,Asian,CO,6023.0,Humboldt,Humboldt,6023.0,North Coast,5.0,68.0,215.0,31.627906976744185,,,,,,1.2666464644107243,19.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,3.0,AfricanAm,CO,6023.0,Humboldt,Humboldt,6023.0,North Coast,5.0,0.0,20.0,0.0,,,,,,0.0,19.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,4.0,Latino,CO,6023.0,Humboldt,Humboldt,6023.0,North Coast,5.0,220.0787200000001,602.0,36.55792691029902,,,,,,1.4640857803573417,19.17,2013-09-29 19:14:48
770,Living wage and percent of families with incomes below the living wage,2010.0,MarriedCouple2Children,5.0,NHOPI,CO,6023.0,Humboldt,Humboldt,6023.0,North Coast,5.0,3.0,13.0,23.076923076923077,,,,,,0.9241934044625759,19.17,2013-09-29 19:14:48
